geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date
703448,Kyiv,Kyiv,"Chijv,Civ,Cív,Gorad Kieu,IEV,Kaenugardur,Keju,Kiebo,Kief,Kieu,Kiev,Kiev osh,Kievi,Kievo,Kiew,Kiiev,Kiiv,Kijev,Kijeva,Kijevas,Kijew,Kijow,Kijuw,Kijv,Kijów,Kijůw,Kiova,Kiovia,Kiyev,Kiyiw,Kiëf,Kjiv,Kueyiv,Kyev,Kyiiv,Kyiv,Kyiw,Kyjev,Kyjiv,Kyjiw,Kyèv,Kænugarður,Kíev,Kîev,Küyiv,ji fu,kheiyf,kiefu,kiv,kiva,kiyebha,kiyepeu,kyf,kyiva,kyyf,qyyb,Κίεβο,Горад Кіеў,Кейӳ,Киев,Киев ош,Київ,Кијев,Кыив,Кыйив,Кꙑѥвъ,Կիև,קייב,קיעוו,كىيېۋ,كييف,کیف,کیێڤ,کی‌یف,कीव,क्यीव,কিয়েভ,கீவ்,കീവ്,เคียฟ,ཀིབ།,ကီးယက်မြို့,კიევი,ኪየቭ,キエフ,基輔,키예프",50.45466,30.5238,P,PPLC,UA,,12,,,,2797553,,187,Europe/Kiev,2017-07-08
703455,Kvasy,Kvasy,"Kvasi,Kvasy,Tiszaborkut,Tiszaborkút,Кваси,Квасы",48.14973,24.27995,P,PPL,UA,,25,,,,1200,,532,Europe/Uzhgorod,2012-06-06
703464,Kuznetsovs’k,Kuznetsovs'k,"Kuznecovs'k,Kuznecovsk,Kuznetsovs'k,Kuznetsovsk,Kuznetsovs’k,Кузнецовск,Кузнецовськ",51.68333,25.86667,P,PPL,UA,,19,,,,40000,,146,Europe/Kiev,2017-08-28
703494,Kuybysheve,Kuybysheve,"Kujbisheve,Kujbyshevo,Kuybysheve,Kuybyshevo,Куйбишеве,Куйбышево",47.358,36.64908,P,PPLA2,UA,,26,,,,7832,,201,Europe/Zaporozhye,2014-06-26
703498,Kuibyshevo,Kuibyshevo,"Albat,Kujbisheve,Kujbyshevo,Kuybyshevo,Алба́т,Куйбишеве,Куйбышево",44.629,33.86895,P,PPLA3,UA,,11,712968,11152817,,2520,,159,Europe/Simferopol,2016-05-23
703514,Kuty,Kuty,"Kuti,Kutty,Kuty,Кути",48.25868,25.17946,P,PPL,UA,,6,,,,4160,,328,Europe/Kiev,2012-01-18
703537,Kuteynykove,Kuteynykove,"Kuteinikowo,Kutejnikove,Kuteynikovo,Kuteynykove,Кутейникове",47.81227,38.28822,P,PPL,UA,,5,,,,2076,,193,Europe/Kiev,2014-08-06
703555,Kushuhum,Kushuhum,"Kushugum,Kushugumovka,Kushuhum,Кушугум",47.71278,35.20917,P,PPL,UA,,26,,,,7475,,53,Europe/Zaporozhye,2016-01-07
703559,Kushnytsya,Kushnytsya,"Kushnicja,Kushnitsa,Kushnitse,Kushnytsya,Kusnice,Kušnice,Кушниця",48.43988,23.25816,P,PPL,UA,,25,,,,4508,,227,Europe/Uzhgorod,2012-05-06
703646,Kurakhovo,Kurakhovo,"Kurakhovo,Kurakhovstroy,Novo-Ulakly,Petrovka,Курахово",47.98522,37.2821,P,PPL,UA,,5,,,,20700,,132,Europe/Kiev,2012-01-18
703656,Kupjansk,Kupjansk,"Koupiansk,Kup""yans'k,Kup'jans'k,Kup'jansk,Kupeansk,Kupiansk,Kupiańsk,Kupjans'k,Kupjansk,Kupjanska,Kupjanskas,Kupyansk,Kup”yans’k,ku pi yang si ke,kwpyansk,Купьянск,Купянск,Купянськ,Купјанск,Куп’янськ,Կուպյանսկ,קופיאנסק,کوپیانسک,კუპიანსკი,庫皮揚斯克",49.71055,37.61517,P,PPLA2,UA,,7,,,,32449,,92,Europe/Kiev,2014-07-08
703706,Kulynychi,Kulynychi,"Kulinichi,Kulinici,Kulynychi,Кулиничи,Кулиничі",49.98178,36.38283,P,PPL,UA,,7,,,,2981,,144,Europe/Kiev,2014-06-26
703713,Kulykivka,Kulykivka,"Kulikivka,Kulikovka,Kulikowka,Kulykivka,Куликовка,Куликівка",51.37345,31.64661,P,PPLA2,UA,,2,,,,5739,,119,Europe/Kiev,2014-11-05
703716,Kulykiv,Kulykiv,"Kulikiv,Kulikov,Kulikuv,Kulykiv,Куликів",50.31424,24.81757,P,PPL,UA,,15,,,,3763,,214,Europe/Kiev,2012-11-08
703840,Kryzhopil’,Kryzhopil',"Krizhopil',Krizhopol',Krizhopol’,Kryzhopil',Kryzhopil’,Kryzhopol',Kryzhopol’,Крижопіль",48.38289,28.86622,P,PPLA2,UA,,23,,,,9024,,299,Europe/Kiev,2015-04-29
703844,Kryzhanivka,Kryzhanivka,"Krizanivka,Krizhanivka,Kryzhanivka,Kryzhanovka,Крижанівка",46.56167,30.79487,P,PPL,UA,,17,,,,3076,,26,Europe/Kiev,2015-02-06
703845,Kryvyi Rih,Kryvyi Rih,"Gorad Kryvy Rog,KWG,Krivi Rih,Krivi Rog,Krivii Rih,Krivij Rig,Krivij Rih,Kriviy Rig,Krivoi Rog,Krivoj Rog,Krivoj rog,Krivojroga,Krivoy Rog,Krivoy Roq,Krivyj Rig,Kriví Rih,Krivói Rog,Kriwoi Rog,Krovoi Rig,Kruevuey Rih,Kryvy Rih,Kryvyi Rih,Kryvyj Rih,Kryvyj Rihas,Kryvyy Rih,Kryvyï Rih,Krywyj Rih,Krzywy Rog,Krzywy Róg,Krîvîi Rih,Krõvõi Rig,Krüvüy Rih,Krıvıy Rig,ke li wo luo ge,keulibiliheu,kh ri wi rikh,kryfy ryh,kryfyy ryh,qryby ryh,Горад Крывы Рог,Криви Рог,Кривий Риҕ,Кривий Ріг,Кривой Рог,Кривой рог,Кривый Ріг,Կրիվոյ Ռոգ,קריבי ריה,كريفي ريه,کریفیی ریه,ครีวีริค,კრივოი-როგი,クルィヴィーイ・リーフ,克里沃罗格,크리비리흐",47.90966,33.38044,P,PPLA2,UA,,4,,,,652380,,99,Europe/Kiev,2014-12-17
703867,Krymskoye,Krymskoye,"Avel',Krims'ke,Krymskoe,Krymskoye,Аве́ль,Кримське,Крымское",45.18836,33.80106,P,PPLA3,UA,,11,694905,11153094,,1822,69,69,Europe/Simferopol,2016-08-12
703880,Krymka,Krymka,"Krimka,Krymka,Sultan-Bochala,Кримка,Крымка,Султа́н-Бочала́",45.70453,34.18782,P,PPLA3,UA,,11,709333,11152851,,1510,34,32,Europe/Simferopol,2016-06-09
703903,Kruty,Kruty,"Kruty,Круты",51.05974,32.10634,P,PPL,UA,,2,,,,1330,,126,Europe/Kiev,2010-07-21
704000,Krolevets’,Krolevets',"Korolevets,Krolevec,Krolevec',Krolevets,Krolevets',Krolevets’,Krolovets,Кролевец,Кролевець",51.54775,33.38475,P,PPLA2,UA,,21,,,,24115,,166,Europe/Kiev,2014-11-05
704010,Kryve Ozero,Kryve Ozero,"Krive Ozero,Krivoye Ozero,Kryve Ozero,Криве Озеро",47.95242,30.34928,P,PPLA2,UA,,16,,,,8258,,96,Europe/Kiev,2014-11-05
704048,Kryva Hora,Kryva Hora,"Kriva Gora,Krivaja Gora,Krivaya Gora,Kryva Hora,Крива Гора,Кривая Гора",51.38495,30.19978,P,PPLQ,UA,,13,,,,3461,,109,Europe/Kiev,2012-09-06
704055,Kryva,Kryva,"Kriva,Krivaya,Krivoye,Kryva,Nagykirva,Tiszakirva,Крива",48.17234,23.23647,P,PPL,UA,,25,,,,2911,,163,Europe/Uzhgorod,2012-11-27
704074,Krinichnaya,Krinichnaya,"Krinichnaya,Krinitschnaja",48.12899,38.02597,P,PPL,UA,,5,,,,4530,,240,Europe/Kiev,2012-01-18
704079,Krynychky,Krynychky,"Krinichki,Krinichky,Krynychky,Кринички",48.37551,34.46701,P,PPLA2,UA,,4,,,,4557,,105,Europe/Kiev,2016-05-07
704106,Krest’yanovka,Krest'yanovka,"Krest'janovka,Krest'yanovka,Krestjanivka,Krest’yanovka,Larindorf,Крестьяновка,Крестянівка,Лариндо́рф",45.72268,33.93938,P,PPLA3,UA,,11,697572,11152998,,1450,25,29,Europe/Simferopol,2016-08-11
704118,Kripens’kyy,Kripens'kyy,"Krepenskij,Krepenskiy,Kripens'kij,Kripens'kyy,Kripens’kyy,Крепенский,Кріпенський",48.07709,39.058,P,PPL,UA,,14,,,,7487,,189,Europe/Zaporozhye,2014-06-26
704130,Tatariv,Tatariv,"Krementsy,Kremintsi,Kremintsy,Tartarov,Tatariv,Tatarov,Татаров,Татарів",48.34558,24.57836,P,PPL,UA,,6,,,,1508,,678,Europe/Kiev,2012-12-05
704138,Kreminna,Kreminna,"Kremenaya,Kremennaja,Kremennaya,Kremennoj,Kremina,Kreminna,ke lie mian na ya,krmyna,Кременная,Кременной,Кремина,Кремінна,Կրեմենայա,کرمینا,კრემენაია,克列緬納亞",49.0495,38.21792,P,PPLA2,UA,,14,,,,23538,,62,Europe/Zaporozhye,2014-07-08
704143,Kremenets’,Kremenets',"Kremenec,Kremenec',Kremenets,Kremenets',Kremenets’,Krzemieniec,Kshemenets,Кременец,Кременець",50.09693,25.72459,P,PPLA2,UA,,22,,,,21000,,301,Europe/Kiev,2014-09-05
704147,Kremenchuk,Kremenchuk,"Gorad Kramjanchug,KHU,Kermenchuk,Kremenchug,Kremenchuk,Kremenciuk,Kremencsuk,Kremencug,Kremencuk,Kremencuka,Kremencukas,Krementchouk,Krementjuk,Krementschug,Krementschuk,Krementsjoek,Krementsjuk,Krementsuk,Krementxuk,Krementšuk,Kremençug,Kremençuk,Kremenĉuk,Kremenčuk,Kremenčuka,Kremenčukas,Krzemienczuk,Krzemieńczuk,ke lie mian qiu ge,keulemenchukeu,krmnchwk,kuremenchuku,kʼremenchugi,qrmnzwg,Горад Крамянчуг,Керменчӳк,Кирмәнчек,Кременчуг,Кременчук,Կրեմենչուգ,קרמנצוג,کرمنچوک,კრემენჩუგი,クレメンチューク,克列緬丘格,크레멘추크",49.06802,33.42041,P,PPLA2,UA,,18,704149,,,227494,,66,Europe/Kiev,2017-08-29
704158,Krayneye,Krayneye,"Krajne,Krajnee,Krayneye,Teshij,Крайнее,Крайнє,Теши́й",45.22993,33.83239,P,PPLA3,UA,,11,694905,11153093,,875,41,45,Europe/Simferopol,2016-08-12
704166,Krasyatychi,Krasyatychi,"Krasjatichi,Krasyatichi,Krasyatychi,Krusyatichi,Красятичі",51.07636,29.64899,P,PPLA2,UA,,13,,,,0,,139,Europe/Kiev,2014-10-01
704201,Krasnyi Mak,Krasnyi Mak,"Bijuk-Karalez,Krasnij Mak,Krasnyi Mak,Krasnyj Mak,Бию́к-Карале́з,Красний Мак,Красный Мак",44.64218,33.7813,P,PPLA3,UA,,11,712968,11152814,,1663,120,117,Europe/Simferopol,2016-05-23
704202,Krasnyy Luch,Krasnyy Luch,"Krasnij Luch,Krasniluch,Krasny Luch,Krasnyi Luch,Krasnyj luch,Krasnyy Luch,Krassntjlutsch,Красний Луч,Красный луч",48.13954,38.93715,P,PPL,UA,,14,,,,90005,,266,Europe/Zaporozhye,2016-05-04
704204,Krasnyy Lyman,Krasnyy Lyman,"Krasnij Liman,Krasniy Liman,Krasny Liman,Krasnyj Liman,Krasnyy Liman,Krasnyy Lyman,Liman,Красний Лиман,Красный Лиман",48.98837,37.80225,P,PPLA2,UA,,5,,,,28200,,101,Europe/Kiev,2014-07-08
704207,Krasnyy Kut,Krasnyy Kut,"Krasnij Kut,Krasnyy Kut,Красний Кут",48.20138,38.79765,P,PPL,UA,,14,,,,2983,,155,Europe/Zaporozhye,2014-06-05
704251,Krasnoznamenka,Krasnoznamenka,"Krasnoznam'janka,Krasnoznamenka,Краснознаменка,Краснознам’янка",45.28676,34.00036,P,PPLA3,UA,,11,704383,11152915,,1201,87,85,Europe/Simferopol,2016-07-22
704277,Krasne,Krasne,"Krasne,Krasnoe,Krasnoye,Красне,Красное",49.91447,24.6134,P,PPL,UA,,15,,,,6250,,220,Europe/Kiev,2013-01-10
704290,Krasne,Krasne,"Krasne,Krasnoye,Красне",46.13088,32.7691,P,PPL,UA,,8,,,,2898,,6,Europe/Kiev,2015-03-08
704293,Krasnoyarskoye,Krasnoyarskoye,"Donuzlav 1,Krasnojars'ke,Krasnojarskoe,Krasnoyarskoye,Mechit-Donuzlav,Донузла́в 1,Красноярское,Красноярське,Мечи́т-Донузла́в",45.50661,33.26641,P,PPLA3,UA,,11,710690,11153136,,626,17,21,Europe/Simferopol,2016-08-15
704303,Krasnotorka,Krasnotorka,"Krasnogorka,Krasnotorka,Красноторка",48.68204,37.53266,P,PPL,UA,,5,,,,3061,,72,Europe/Kiev,2014-06-27
704335,Krasnosilka,Krasnosilka,"Gil'dendorf,Gil’dendorf,Kolendorovo,Krasnoselka,Krasnosilka,Krasnosëlka,Красносілка",46.62258,30.77421,P,PPL,UA,,17,,,,4406,,38,Europe/Kiev,2015-02-06
704343,Krasnopillya,Krasnopillya,"Krasnopilla,Krasnopillja,Krasnopillya,Krasnopol'e,Krasnopol'ye,Krasnopole,Krasnopol’ye,Краснополье,Краснопілля",50.77458,35.25965,P,PPLA2,UA,,21,,,,8603,,175,Europe/Kiev,2014-11-05
704362,Krasnoperekops’k,Krasnoperekops'k,"Krasnoperekops'k,Krasnoperekopsk,Krasnoperekops’k,Or qapu,Красноперекопск,Красноперекопськ",45.95716,33.7965,P,PPLA2,UA,,11,8449693,,,30700,,9,Europe/Simferopol,2014-07-08
704363,Krasnopavlivka,Krasnopavlivka,"Krasnopavlivka,Krasnopavlovka,Краснопавловка,Краснопавлівка",49.13643,36.31911,P,PPL,UA,,7,,,,7495,,147,Europe/Kiev,2014-06-05
704373,Krasnolesye,Krasnolesye,"Krasnoles'e,Krasnolesye,Krasnolissja,Tavel',Краснолесье,Краснолісся,Таве́ль",44.83259,34.23086,P,PPL,UA,,11,693803,11152587,,1061,439,444,Europe/Simferopol,2016-05-23
704376,Krasnokuts’k,Krasnokuts'k,"Krasnokuts'k,Krasnokutsk,Krasnokuts’k,Краснокутск,Краснокутськ",50.06602,35.16275,P,PPLA2,UA,,7,,,,8008,,122,Europe/Kiev,2014-07-08
704377,Krasnokamenka,Krasnokamenka,"Kiziltash,Krasnokam'janka,Krasnokamenka,Кизилта́ш,Краснокаменка,Краснокам’янка",44.56383,34.28877,P,PPL,UA,,11,8449687,,,1051,211,255,Europe/Simferopol,2016-05-23
704381,Krasnogvardeyskoye,Krasnogvardeyskoye,"Krasnogvardejskoe,Krasnogvardeyskoye,Krasnogvardijs'ke,Kurman-Kemel'chi,Красногвардейское,Красногвардійське,Курма́н-Кемельчи́",45.50271,34.30134,P,PPLA2,UA,,11,704383,11152906,,11134,46,36,Europe/Simferopol,2016-07-21
704382,Krasnogvardeyskoye,Krasnogvardeyskoye,"Krasnogvardejskoe,Krasnogvardeyskoye,Krasnogvardijs'ke,Novyj Cjurikhtal',Красногвардейское,Красногвардійське,Но́вый Цюрихта́ль",45.18348,34.95066,P,PPLA3,UA,,11,693058,11153124,,1441,80,76,Europe/Simferopol,2016-08-15
704388,Krasnohrad,Krasnohrad,"Konstantinograd,Krasnograd,Krasnohrad,Krasnohradas,ke la si nuo he la de,khrasnwhrad,Красноград,Կրասնոգրադ,خراسنوهراد,კრასნოგრადი,克拉斯諾赫拉德",49.38009,35.44186,P,PPLA2,UA,,7,,,,21426,,159,Europe/Kiev,2015-05-06
704397,Krasnogorka,Krasnogorka,"Kenegez,Kop-Kenegez,Krasnogirka,Krasnogorka,Кенеге́з,Коп-Кенеге́з,Красногорка,Красногірка",45.24513,35.80739,P,PPLA3,UA,,11,703233,11128516,,827,,52,Europe/Simferopol,2016-05-12
704398,Krasnoflotskoye,Krasnoflotskoye,"Kajnash,Krasnoflots'ke,Krasnoflotskoe,Krasnoflotskoye,Кайна́ш,Краснофлотское,Краснофлотське",45.31572,34.94756,P,PPLA3,UA,,11,693058,11153125,,1143,16,15,Europe/Simferopol,2016-08-15
704402,Krasnodon,Krasnodon,"Krasnodon,Krasnodonskiy,Краснодон",48.31245,39.56284,P,PPL,UA,,14,,,,5787,,184,Europe/Zaporozhye,2014-08-06
704403,Krasnodon,Krasnodon,"Krasnodon,Krasnodona,Krassnodon,Sorokin,Sorokino,ke la si nuo dun,krasnwdwm,qrsnwdwn,Краснодон,Կրասնոդոն,קרסנודון,کراسنودوم,კრასნოდონი,克拉斯諾頓",48.29235,39.73921,P,PPLA2,UA,,14,,,,49352,,143,Europe/Zaporozhye,2014-12-03
704414,Krasnoarmeyskoye,Krasnoarmeyskoye,"Ashkhadan,Krasnoarmejskoe,Krasnoarmeyskoye,Krasnoarmijs'ke,Murza-Kojash,Ашхада́н,Красноармейское,Красноармійське,Мурза́-Коя́ш",45.99103,34.03037,P,PPLA3,UA,,11,704361,11152951,,765,5,3,Europe/Simferopol,2016-08-09
704422,Krasnoarmiys’k,Krasnoarmiys'k,"Grishino,Krasnoarmejsk,Krasnoarmeysk,Krasnoarmeyskoye,Krasnoarmijs'k,Krasnoarmiys'k,Krasnoarmiys’k,Krassnoarmeiskoje,Красноармейск,Красноармійськ",48.28198,37.17585,P,PPLA2,UA,,5,,,,68263,,199,Europe/Kiev,2014-07-08
704431,Krasnaya Zor’ka,Krasnaya Zor'ka,"Karacha-Kangil,Krasna Zor'ka,Krasnaja Zor'ka,Krasnaya Zor'ka,Krasnaya Zor’ka,Карача́-Канги́л,Красна Зорька,Красная Зорька",45.13432,34.04015,P,PPL,UA,,11,693803,11152586,,2777,139,138,Europe/Simferopol,2016-05-23
704443,Krymskaya Roza,Krymskaya Roza,"Krasnaja Roza,Krims'ka Roza,Krymskaja Roza,Krymskaya Roza,Кра́сная Ро́за,Кримська Роза,Крымская Роза",45.05776,34.35631,P,PPLA3,UA,,11,712585,11152835,,1755,294,300,Europe/Simferopol,2016-05-30
704454,Krasnaya Polyana,Krasnaya Polyana,"Kizil-Chonrav,Krasna Poljana,Krasnaja Poljana,Krasnaya Polyana,Кизи́л-Чонра́в,Красна Поляна,Красная Поляна",45.48241,32.9379,P,PPLA3,UA,,11,710690,11153135,,1048,60,58,Europe/Simferopol,2016-08-15
704469,Krasna,Krasna,"Krasna,Krasnaya,Krasnoye,Красна",48.57571,24.70027,P,PPL,UA,,6,,,,3096,,452,Europe/Kiev,2012-01-18
704492,Krasyliv,Krasyliv,"Krasiliv,Krasilov,Krasilow,Krasyliv,Красилов,Красилів",49.65186,26.97253,P,PPLA2,UA,,9,,,,19815,,299,Europe/Kiev,2014-09-05
704508,Kramators’k,Kramators'k,"Kramators'k,Kramatorsk,Kramatorskaja,Kramatorskaya,Kramators’k,Краматорск,Краматорськ",48.72305,37.55629,P,PPL,UA,,5,,,,173700,,74,Europe/Kiev,2014-04-30
704525,Kozova,Kozova,"Kozova,Kozovo,Kozowa,Козова",49.43544,25.15086,P,PPLA2,UA,,22,,,,9019,,361,Europe/Kiev,2014-09-05
704565,Kozhanka,Kozhanka,"Kozhanka,Кожанка",49.97933,29.73806,P,PPL,UA,,13,,,,2584,,207,Europe/Kiev,2016-07-05
704570,Kozel’shchyna,Kozel'shchyna,"Kozel'shchina,Kozel'shchyna,Kozel'shhina,Kozel’shchina,Kozel’shchyna,Козельщина",49.21682,33.8481,P,PPLA2,UA,,18,,,,0,,86,Europe/Kiev,2016-05-07
704573,Kozelets’,Kozelets',"Koselez,Kozelec,Kozelec',Kozelets,Kozelets',Kozelets’,Козелец,Козелець",50.91334,31.1214,P,PPLA2,UA,,2,,,,8305,,112,Europe/Kiev,2014-11-05
704608,Kivsharivka,Kivsharivka,"Kivsarivka,Kivsharivka,Kovsharov,Kovsharovka,Ківшарівка",49.63096,37.68821,P,PPL,UA,,7,,,,19738,,95,Europe/Kiev,2014-01-12
704617,Kovel,Kovel,"Kovel,Kovel',Kovel’,Kowel,Ковель",51.21526,24.70867,P,PPLA2,UA,,24,,,,66400,,172,Europe/Kiev,2017-07-31
704670,Kotsyubyns’ke,Kotsyubyns'ke,"Berkovets,Imeni Kotsyubinskogo,Kocjubins'ke,Kocjubinskoe,Kotsiubynske,Kotsyubinskogo,Kotsyubinskoye,Kotsyubyns'ke,Kotsyubyns’ke,Коцюбинское,Коцюбинське",50.48836,30.32957,P,PPL,UA,,12,,,,13934,,156,Europe/Kiev,2014-01-10
704679,Kotovs’k,Kotovs'k,"Birzula,Kotovs'k,Kotovsk,Kotovs’k,Kotowsk,Котовск,Котовськ",47.75305,29.53205,P,PPLA2,UA,,17,,,,40664,,241,Europe/Kiev,2014-11-05
704705,Kotel’va,Kotel'va,"Kotel'va,Kotel’va,Котельва",50.06864,34.75862,P,PPLA2,UA,,18,,,,12660,,100,Europe/Kiev,2014-02-09
704706,Kotel’nikovo,Kotel'nikovo,"Agujar-Dzhiren',Kotel'nikove,Kotel'nikovo,Kotel’nikovo,Агъя́р-Джире́нь,Котельникове,Котельниково",45.36584,34.02575,P,PPLA3,UA,,11,704383,11152914,,1373,67,68,Europe/Simferopol,2016-07-22
704724,Kostyantynivka,Kostyantynivka,"Konstantinovka,Kostyantynivka,Константиновка",47.8266,31.13551,P,PPL,UA,,16,,,,2705,,34,Europe/Kiev,2012-01-18
704730,Kostryzhivka,Kostryzhivka,"Costrijeni,Kostrizhevka,Kostrizhovka,Kostrizivka,Kostryzhivka,Kostryzhuvka,Kostryzowka,Kostryzówka,Кострижівка",48.65455,25.71316,P,PPL,UA,,3,,,,2768,,159,Europe/Kiev,2012-01-18
704737,Kostopil’,Kostopil',"Kostopel,Kostopil',Kostopil’,Kostopol,Kostopol',Kostopol’,Костополь,Костопіль",50.87841,26.45192,P,PPLA2,UA,,19,,,,30500,,182,Europe/Kiev,2014-10-22
704764,Kosiv,Kosiv,"Cosau,Cosău,Kosiv,Kosiva,Kosov,Kosow,Kossiv,Kossiw,Kossow,Kossuv,Kosuv,Kosów,ke suo fu,kwsyf,qwswb,Косов,Косів,Կոսով,קאסאוו,קוסוב,کوسیف,კოსოვი,科索夫",48.31071,25.09575,P,PPLA2,UA,,6,,,,7992,,369,Europe/Kiev,2014-09-05
704772,Kosmach,Kosmach,"Kosmach,Космач",48.75089,24.36731,P,PPL,UA,,6,,,,6204,,479,Europe/Kiev,2012-06-06
704773,Kosmach,Kosmach,"Kosmach,Kosmacz,Kozmacz,Космач",48.32991,24.82052,P,PPL,UA,,6,,,,6054,,622,Europe/Kiev,2012-06-06
704778,Koson’,Koson',"Kosini,Kosino,Kosiny,Koson',Koson’,Kosyny,Mezokaszony,Mezőkaszony,Косонь",48.25505,22.45597,P,PPL,UA,,25,,,,2338,,106,Europe/Uzhgorod,2017-04-13
704839,Koryukivka,Koryukivka,"Karyukovka,Korjukivka,Korjukovka,Korukivka,Koryukivka,Koryukovka,Корюковка,Корюківка",51.76877,32.24813,P,PPLA2,UA,,2,,,,14215,,130,Europe/Kiev,2014-11-05
704858,Korsun’-Shevchenkivs’kyy,Korsun'-Shevchenkivs'kyy,"Karun' Sheychenkovskaya,Karun’ Sheychenkovskaya,Korssun-Schewtschem Kowskij,Korsun',Korsun'-Shevchenkivs'kij,Korsun'-Shevchenkivs'kyy,Korsun'-Shevchenkovskij,Korsun'-Shevchenkovskiy,Korsun’,Korsun’-Shevchenkivs’kyy,Korsun’-Shevchenkovskiy,Корсунь-Шевченковский,Корсунь-Шевченківський",49.41894,31.25865,P,PPLA2,UA,,1,,,,19000,,119,Europe/Kiev,2014-11-05
704881,Korotych,Korotych,"Korotich,Korotych,Коротич,Коротыч",49.94737,36.03736,P,PPL,UA,,7,,,,4889,,138,Europe/Kiev,2014-06-26
704885,Korostyshiv,Korostyshiv,"Korostishiv,Korostyshev,Korostyshiv,Korostyszow,Korostyszów,Коростишів,Коростышев",50.31723,29.0563,P,PPLA2,UA,,27,,,,25099,,180,Europe/Kiev,2017-07-31
704901,Korosten’,Korosten',"Korosten,Korosten',Korostenj,Korosten’,Korosteń,Koroszteny,Коростень",50.95937,28.63855,P,PPLA2,UA,,27,,,,65000,,178,Europe/Kiev,2014-10-01
704915,Korop,Korop,"Korop,Короп",51.56638,32.95861,P,PPLA2,UA,,2,,,,5478,,126,Europe/Kiev,2014-11-05
704920,Korolevo,Korolevo,"Kirakhaza,Kiralkhaza,Kiralyhaza,Királyháza,Koroleve,Korolevo,Kralovo na Tison,Kralovo nad Tisou,Королеве,Королево",48.15247,23.13659,P,PPL,UA,,25,,,,7844,,144,Europe/Uzhgorod,2012-05-06
704949,Kornyn,Kornyn,"Kornin,Kornyn,Корнин",50.0953,29.53581,P,PPL,UA,,27,,,,2605,,198,Europe/Kiev,2016-07-05
704952,Korniyivka,Korniyivka,"Karneyevka,Korneevka,Korneyevka,Korniivka,Korniyivka,Корнеевка,Корніївка",50.41661,31.46261,P,PPL,UA,,13,,,,1137,,112,Europe/Kiev,2013-05-08
704960,Kormovoye,Kormovoye,"Kormove,Kormovoe,Kormovoye,Togajly,Кормове,Кормовое,Тогайлы́",45.50001,33.61192,P,PPLA3,UA,,11,697572,11152997,,1360,62,66,Europe/Simferopol,2016-08-11
704968,Korets’,Korets',"Korec,Korec',Korets,Korets',Korets’,Korzec,Korzhets,Kozhets,Корец,Корець",50.61655,27.16055,P,PPLA2,UA,,19,,,,8446,,214,Europe/Kiev,2014-08-06
704972,Koreiz,Koreiz,"Koreiz,Кореиз,Кореїз",44.43374,34.08516,P,PPL,UA,,11,8449687,,,5455,154,170,Europe/Simferopol,2016-05-23
705016,Kopychyntsi,Kopychyntsi,"Kopachintsy,Kopichintsy,Kopicinci,Kopychin'tse,Kopychintsa,Kopychintsy,Kopychin’tse,Kopychyn'tse,Kopychyntsi,Kopychyn’tse,Kopyczynce,Kopyczyńce,Копичинці",49.10441,25.91026,P,PPL,UA,,22,,,,6774,,309,Europe/Kiev,2012-01-18
705034,Kopayhorod,Kopayhorod,"Kopajgorod,Kopaygorod,Kopayhorod,Копайгород",48.85917,27.7969,P,PPL,UA,,23,,,,1437,,267,Europe/Kiev,2012-01-18
705104,Kostyantynivka,Kostyantynivka,"Konstantinovka,Konstantinowka,Kostjantinivka,Kostjantyniwka,Kostyantynivka,Константиновка,Костянтинівка",48.5277,37.7069,P,PPLA2,UA,,5,,,,91259,,87,Europe/Kiev,2014-07-08
705115,Kostyantynivka,Kostyantynivka,"Konstantinovka,Konstantinovka Yedionkhta,Kostjantinivka,Kostyantynivka,Yedinokhta,Константиновка,Костянтинівка",46.81673,35.42287,P,PPL,UA,,26,9130026,,,11540,,7,Europe/Zaporozhye,2014-10-01
705135,Konotop,Konotop,"Gorad Kanatop,Kanatyp,Konotop,Konotopa,Konotopas,ke nuo tuo pu,kho nx thxp,kwnwtwp,qwnwtwp,Горад Канатоп,Канатып,Конотоп,Կոնոտոպ,קונוטופ,کونوتوپ,โคนอทอป,კონოტოპი,科諾托普",51.24032,33.20263,P,PPLA2,UA,,21,,,,91798,,142,Europe/Kiev,2014-11-05
705164,Kondratyevo,Kondratyevo,"Aksjuru-Konrat,Kindratove,Kondrat'evo,Kondratyevo,Аксюру́-Конра́т,Кондратьево,Кіндратове",45.63125,34.47387,P,PPLA3,UA,,11,709333,11152850,,803,18,19,Europe/Simferopol,2016-06-09
705183,Komsomol’s’ke,Komsomol's'ke,"Komsomol's'ke,Komsomol'skoe,Komsomol'skoye,Komsomol’skoye,Komsomol’s’ke,Комсомольское,Комсомольське",49.59701,36.52618,P,PPL,UA,,7,,,,15825,,99,Europe/Kiev,2014-01-12
